"Source:<All>"

"Created: Month","F2F_CC","Created at location","Service","Enquiry Type","Total contact","Postcode trunc"
"Apr","F2F","Morley","Partners and Other Agencies","Finance",7," NFA"
"Apr","F2F","Morley","Partners and Other Agencies","Metro",3," NFA"
"Apr","F2F","Morley","Partners and Other Agencies","Other",1,"BD11"
"Apr","F2F","Morley","Partners and Other Agencies","Other",5,"LS27"
"Apr","F2F","Morley","Partners and Other Agencies","Other",2,"WF3 "
"Apr","F2F","Morley","Partners and Other Agencies","Reception",1,"LS27"
"Apr","F2F","Morley","Partners and Other Agencies","Reception",1," NFA"
"Apr","F2F","Morley","Planning & Sustainable Development","Planning Services",1,"LS27"
"Apr","F2F","Morley","Planning & Sustainable Development","Planning Services",1," NFA"
"Apr","F2F","Morley","Planning & Sustainable Development","Reception",2," NFA"
"Apr","F2F","Morley","Planning Policy & Improvement","Reception",1,"WF3 "
"Apr","F2F","Morley","Resources & Strategy","Home Ownership Team",1," NFA"
"Apr","F2F","Morley","Resources & Strategy","Home Ownership Team",5,"LS27"
"Apr","F2F","Morley","Resources & Strategy","Home Ownership Team",1,"WF3 "
"Apr","F2F","Morley","Revenues","CTax",8,"BD11"
"Apr","F2F","Morley","Revenues","CTax",25,"WF3 "
"Apr","F2F","Morley","Revenues","CTax",1,"WF12"
"Apr","F2F","Morley","Revenues","CTax",3," NFA"
"Apr","F2F","Morley","Revenues","CTax",76,"LS27"
"Apr","F2F","Morley","Revenues","CTax",1,"LS18"
"Apr","F2F","Morley","Revenues","CTax",14,"LS11"
"Apr","F2F","Morley","Revenues","CTax",1,"BD4 "
"Apr","F2F","Morley","Revenues","Sundry Debtors Account",1,"LS27"
"Apr","F2F","Morley","Streetscene Services","Bin Movements",1,"LS11"
"Apr","F2F","Morley","Streetscene Services","Bin Movements",17,"LS27"
"Apr","F2F","Morley","Streetscene Services","Bin Movements",3,"LS13"
"Apr","F2F","Morley","Streetscene Services","Bin Movements",1,"LS15"
"Apr","F2F","Morley","Streetscene Services","Bin Movements",2,"WF3 "
"Apr","F2F","Morley","Streetscene Services","Bin Movements",1,"LS25"
"Apr","F2F","Morley","Streetscene Services","Bin Movements",1,"LS26"
"Apr","F2F","Morley","Streetscene Services","Bin Movements",2,"LS28"
"Apr","F2F","Morley","Streetscene Services","Bin Movements",2,"BD11"
"Apr","F2F","Morley","Streetscene Services","Civic Amenities",25,"LS27"
"Apr","F2F","Morley","Streetscene Services","Civic Amenities",3,"LS26"
"Apr","F2F","Morley","Streetscene Services","Civic Amenities",1,"LS10"
"Apr","F2F","Morley","Streetscene Services","Civic Amenities",2,"WF3 "
"Apr","F2F","Morley","Streetscene Services","Civic Amenities",1,"LS11"
"Apr","F2F","Morley","Streetscene Services","Civic Amenities",1,"LS28"
"Apr","F2F","Morley","Streetscene Services","Grass Cutting",1,"LS11"
"Apr","F2F","Morley","Streetscene Services","Gulleys - Cleansing",1,"LS19"
"Apr","F2F","Morley","Streetscene Services","Gulleys - Cleansing",1,"LS27"
"Apr","F2F","Morley","Streetscene Services","Illegal Dumping",1,"LS27"
"Apr","F2F","Morley","Streetscene Services","Illegal Dumping",5,"NULL"
"Apr","F2F","Morley","Streetscene Services","Miscellaneous Street Scene",1,"LS26"
"Apr","F2F","Morley","Streetscene Services","Miscellaneous Street Scene",1,"LS28"
"Apr","F2F","Morley","Streetscene Services","Miscellaneous Street Scene",1,"LS8 "
"Apr","F2F","Morley","Streetscene Services","Miscellaneous Street Scene",2," NFA"
"Apr","F2F","Morley","Streetscene Services","Miscellaneous Street Scene",1,"WF3 "
"Apr","F2F","Morley","Streetscene Services","Miscellaneous Street Scene",4,"LS27"
"Apr","F2F","Morley","Streetscene Services","Missed Bin Collection",1,"LS21"
"Apr","F2F","Morley","Streetscene Services","Missed Bin Collection",4,"LS27"
"Apr","F2F","Morley","Streetscene Services","Missed Bin Collection",1,"LS17"
"Apr","F2F","Morley","Streetscene Services","Other Collection Issues",1,"LS27"
"Apr","F2F","Morley","Streetscene Services","Other Collection Issues",1,"WF3 "
"Apr","F2F","Morley","Streetscene Services","Other Collection Issues",1,"LS26"
"Apr","F2F","Morley","Streetscene Services","Removal of Graffiti",1,"NULL"
"Apr","F2F","Morley","Streetscene Services","Street Cleansing",1,"LS27"
"Apr","F2F","Morley","Streetscene Services","Street Cleansing",1,"NULL"
"Apr","F2F","North Seacroft OSC","Adult Social Care","Permits",1," NFA"
"Apr","F2F","North Seacroft OSC","Adult Social Care","Permits",9,"LS14"
"Apr","F2F","North Seacroft OSC","Adult Social Care","Permits",1,"LS8 "
"Apr","F2F","North Seacroft OSC","Adult Social Care","Refer to Other Agency",2,"LS14"
"Apr","F2F","North Seacroft OSC","Adult Social Care","Referral",7,"LS14"
"Apr","F2F","North Seacroft OSC","Adult Social Care","Signposting",1,"LS15"
"Apr","F2F","North Seacroft OSC","Adult Social Care","Signposting",1,"LS8 "
"Apr","F2F","North Seacroft OSC","Adult Social Care","Signposting",6,"LS14"
"Apr","F2F","North Seacroft OSC","Benefits","Advice and Information",1,"LS26"
"Apr","F2F","North Seacroft OSC","Benefits","Advice and Information",1,"LS22"
"Apr","F2F","North Seacroft OSC","Benefits","Advice and Information",1,"LS12"
"Apr","F2F","North Seacroft OSC","Benefits","Advice and Information",1,"LS10"
"Apr","F2F","North Seacroft OSC","Benefits","Advice and Information",2," NFA"
"Apr","F2F","North Seacroft OSC","Benefits","Advice and Information",102,"LS14"
"Apr","F2F","North Seacroft OSC","Benefits","Advice and Information",14,"LS15"
"Apr","F2F","North Seacroft OSC","Benefits","Advice and Information",3,"LS9 "
"Apr","F2F","North Seacroft OSC","Benefits","Advice and Information",1,"NULL"
"Apr","F2F","North Seacroft OSC","Benefits","Advice and Information",1,"LS6 "
"Apr","F2F","North Seacroft OSC","Benefits","Advice and Information",1,"LS7 "
"Apr","F2F","North Seacroft OSC","Benefits","Advice and Information",8,"LS8 "
"Apr","F2F","North Seacroft OSC","Benefits","Applications and Changes",5,"LS17"
"Apr","F2F","North Seacroft OSC","Benefits","Applications and Changes",14,"LS8 "
"Apr","F2F","North Seacroft OSC","Benefits","Applications and Changes",1,"LS11"
"Apr","F2F","North Seacroft OSC","Benefits","Applications and Changes",256,"LS14"
"Apr","F2F","North Seacroft OSC","Benefits","Applications and Changes",60,"LS15"
"Apr","F2F","North Seacroft OSC","Benefits","Applications and Changes",8,"LS9 "
"Apr","F2F","North Seacroft OSC","Benefits","Applications and Changes",11," NFA"
"Apr","F2F","North Seacroft OSC","Benefits","Applications and Changes",1,"LS22"
"Apr","F2F","North Seacroft OSC","Benefits","Applications and Changes",2,"LS5 "
"Apr","F2F","North Seacroft OSC","Benefits","Applications and Changes",2,"LS7 "
"Apr","F2F","North Seacroft OSC","Children & Young Peoples Services","Advice",1,"LS15"
"Apr","F2F","North Seacroft OSC","Communications","Press and Media",1," NFA"
"Apr","F2F","North Seacroft OSC","Customer Services","Customer Relations",3,"LS14"
"Apr","F2F","North Seacroft OSC","Customer Services","Reception",2," NFA"
"Apr","F2F","North Seacroft OSC","Customer Services","Reception",1,"LS9 "
"Apr","F2F","North Seacroft OSC","Customer Services","Welfare Rights",2,"LS15"
"Apr","F2F","North Seacroft OSC","Customer Services","Welfare Rights",12,"LS14"
"Apr","F2F","North Seacroft OSC","Customer Services","Welfare Rights",1,"LS26"
"Apr","F2F","North Seacroft OSC","Economic Development","Tourism",1," NFA"
"Apr","F2F","North Seacroft OSC","HEAS","Car Parking",1,"LS15"
"Apr","F2F","North Seacroft OSC","HEAS","Environmental Health",1," NFA"
"Apr","F2F","North Seacroft OSC","HEAS","Landlords",1,"LS15"
"Apr","F2F","North Seacroft OSC","HEAS","Pest Control",1,"LS14"
"Apr","F2F","North Seacroft OSC","HEAS","Pollution Control",1," NFA"
"Apr","F2F","North Seacroft OSC","HEAS","Reception",1,"LS14"
"Apr","F2F","North Seacroft OSC","Highways and Transportation","Footpaths",1,"NULL"
"Apr","F2F","North Seacroft OSC","Highways and Transportation","General Information",1," NFA"
"Apr","F2F","North Seacroft OSC","Highways and Transportation","Street Lights",1,"NULL"
"Apr","F2F","North Seacroft OSC","Highways and Transportation","Street Lights",1," NFA"
"Apr","F2F","North Seacroft OSC","Housing - ALMO","Adaptations",1,"LS14"
"Apr","F2F","North Seacroft OSC","Housing - ALMO","Customer Relations",9,"LS14"
"Apr","F2F","North Seacroft OSC","Housing - ALMO","Customer Relations",1,"LS9 "
"Apr","F2F","North Seacroft OSC","Housing - ALMO","Estate Management",43,"LS14"
"Apr","F2F","North Seacroft OSC","Housing - ALMO","Estate Management",1,"LS8 "
"Apr","F2F","North Seacroft OSC","Housing - ALMO","Estate Management",1," NFA"
"Apr","F2F","North Seacroft OSC","Housing - ALMO","Housing Application",1,"LS10"
"Apr","F2F","North Seacroft OSC","Housing - ALMO","Housing Application",6,"LS11"
"Apr","F2F","North Seacroft OSC","Housing - ALMO","Housing Application",26,"LS9 "
"Apr","F2F","North Seacroft OSC","Housing - ALMO","Housing Application",1,"NG9 "
"Apr","F2F","North Seacroft OSC","Housing - ALMO","Housing Application",1,"WF1 "
"Apr","F2F","North Seacroft OSC","Housing - ALMO","Housing Application",1,"YO11"
"Apr","F2F","North Seacroft OSC","Housing - ALMO","Housing Application",1,"YO25"
"Apr","F2F","North Seacroft OSC","Housing - ALMO","Housing Application",1,"YO30"
"Apr","F2F","North Seacroft OSC","Housing - ALMO","Housing Application",30,"LS15"
"Apr","F2F","North Seacroft OSC","Housing - ALMO","Housing Application",1,"LS17"
"Apr","F2F","North Seacroft OSC","Housing - ALMO","Housing Application",2,"LS12"
"Apr","F2F","North Seacroft OSC","Housing - ALMO","Housing Application",1,"LS13"
"Apr","F2F","North Seacroft OSC","Housing - ALMO","Housing Application",259,"LS14"
"Apr","F2F","North Seacroft OSC","Housing - ALMO","Housing Application",1,"LS18"
"Apr","F2F","North Seacroft OSC","Housing - ALMO","Housing Application",1,"LS2 "
"Apr","F2F","North Seacroft OSC","Housing - ALMO","Housing Application",3,"LS22"
"Apr","F2F","North Seacroft OSC","Housing - ALMO","Housing Application",5,"LS25"
"Apr","F2F","North Seacroft OSC","Housing - ALMO","Housing Application",3,"LS6 "
"Apr","F2F","North Seacroft OSC","Housing - ALMO","Housing Application",1,"LS7 "
"Apr","F2F","North Seacroft OSC","Housing - ALMO","Housing Application",19,"LS8 "
"Apr","F2F","North Seacroft OSC","Housing - ALMO","Housing Application",27," NFA"
"Apr","F2F","North Seacroft OSC","Housing - ALMO","LASBT ALMO",2,"LS14"
"Apr","F2F","North Seacroft OSC","Housing - ALMO","LASBT ALMO",1,"LS9 "
"Apr","F2F","North Seacroft OSC","Housing - ALMO","LASBT Private",2,"LS14"
"Apr","F2F","North Seacroft OSC","Housing - ALMO","Letting Homes",45,"LS14"
"Apr","F2F","North Seacroft OSC","Housing - ALMO","Letting Homes",1,"LS15"
"Apr","F2F","North Seacroft OSC","Housing - ALMO","Letting Homes",2,"LS9 "
"Apr","F2F","North Seacroft OSC","Housing - ALMO","Modernisation",10,"LS14"
"Apr","F2F","North Seacroft OSC","Housing - ALMO","Property Management",1,"LS15"
"Apr","F2F","North Seacroft OSC","Housing - ALMO","Property Management",1,"LS11"
"Apr","F2F","North Seacroft OSC","Housing - ALMO","Property Management",3," NFA"
"Apr","F2F","North Seacroft OSC","Housing - ALMO","Property Management",104,"LS14"
"Apr","F2F","North Seacroft OSC","Housing - ALMO","Property Management",1,"LS9 "
"Apr","F2F","North Seacroft OSC","Housing - ALMO","Property Management",2,"LS26"
"Apr","F2F","North Seacroft OSC","Housing - ALMO","Property Management",2,"LS8 "
"Apr","F2F","North Seacroft OSC","Housing - ALMO","Reception",2,"LS8 "
"Apr","F2F","North Seacroft OSC","Housing - ALMO","Reception",1,"LS23"
"Apr","F2F","North Seacroft OSC","Housing - ALMO","Reception",81,"LS14"
"Apr","F2F","North Seacroft OSC","Housing - ALMO","Reception",3," NFA"
"Apr","F2F","North Seacroft OSC","Housing - ALMO","Reception",4,"LS15"
"Apr","F2F","North Seacroft OSC","Housing - ALMO","Regeneration",1,"LS14"
"Apr","F2F","North Seacroft OSC","Housing - ALMO","Rent",1," NFA"
"Apr","F2F","North Seacroft OSC","Housing - ALMO","Rent",4,"LS15"
"Apr","F2F","North Seacroft OSC","Housing - ALMO","Rent",3,"LS9 "
"Apr","F2F","North Seacroft OSC","Housing - ALMO","Rent",177,"LS14"
"Apr","F2F","North Seacroft OSC","Housing - ALMO","Rent",4,"LS8 "
"Apr","F2F","North Seacroft OSC","Housing - ALMO","Repairs",4,"LS9 "
"Apr","F2F","North Seacroft OSC","Housing - ALMO","Repairs",1,"LS8 "
"Apr","F2F","North Seacroft OSC","Housing - ALMO","Repairs",1,"LS17"
"Apr","F2F","North Seacroft OSC","Housing - ALMO","Repairs",465,"LS14"
"Apr","F2F","North Seacroft OSC","Housing - ALMO","Repairs",1," NFA"
"Apr","F2F","North Seacroft OSC","Housing - ALMO","Repairs",3,"LS15"
"Apr","F2F","North Seacroft OSC","Leeds Housing Options","Care of Family or Friends",1,"LS8 "
"Apr","F2F","North Seacroft OSC","Leeds Housing Options","Care of Family or Friends",1,"LS14"
"Apr","F2F","North Seacroft OSC","Leeds Housing Options","Care of Family or Friends",1," NFA"
"Apr","F2F","North Seacroft OSC","Leeds Housing Options","Owner Occupier Issue",1,"LS9 "
"Apr","F2F","North Seacroft OSC","Leeds Housing Options","Private Rented Tenancy Issue",1,"LS8 "
"Apr","F2F","North Seacroft OSC","Leeds Housing Options","Private Rented Tenancy Issue",1,"LS9 "
"Apr","F2F","North Seacroft OSC","Leeds Housing Options","Private Rented Tenancy Issue",1,"LS14"
"Apr","F2F","North Seacroft OSC","Leeds Housing Options","Reception",1," NFA"
"Apr","F2F","North Seacroft OSC","Legal Licensing & Registration","Electoral Services",1,"LS14"
"Apr","F2F","North Seacroft OSC","Legal Licensing & Registration","Electoral Services",1," NFA"
"Apr","F2F","North Seacroft OSC","Legal Licensing & Registration","Registrars",2," NFA"
"Apr","F2F","North Seacroft OSC","Libraries Arts & Heritage","Arts & Events",1," NFA"
"Apr","F2F","North Seacroft OSC","Partners and Other Agencies","Central Government",1,"LS15"
"Apr","F2F","North Seacroft OSC","Partners and Other Agencies","Central Government",8,"LS14"
"Apr","F2F","North Seacroft OSC","Partners and Other Agencies","Central Government",3,"LS9 "
"Apr","F2F","North Seacroft OSC","Partners and Other Agencies","Central Government",6," NFA"
"Apr","F2F","North Seacroft OSC","Partners and Other Agencies","Central Government",1,"LS22"
"Apr","F2F","North Seacroft OSC","Partners and Other Agencies","Central Government",2,"LS8 "
"Apr","F2F","North Seacroft OSC","Partners and Other Agencies","Finance",1," NFA"
"Apr","F2F","North Seacroft OSC","Partners and Other Agencies","Finance",1,"LS14"
"Apr","F2F","North Seacroft OSC","Partners and Other Agencies","Housing",1," NFA"
"Apr","F2F","North Seacroft OSC","Partners and Other Agencies","Other",1," NFA"
"Apr","F2F","North Seacroft OSC","Partners and Other Agencies","Other",1,"LS15"
"Apr","F2F","North Seacroft OSC","Partners and Other Agencies","Other",16,"LS14"
"Apr","F2F","North Seacroft OSC","Partners and Other Agencies","Reception",5," NFA"
"Apr","F2F","North Seacroft OSC","Partners and Other Agencies","Reception",2,"LS14"
"Apr","F2F","North Seacroft OSC","Partners and Other Agencies","Reception",1,"LS16"
"Apr","F2F","North Seacroft OSC","Partners and Other Agencies","Utilities",2,"LS14"
"Apr","F2F","North Seacroft OSC","Planning & Sustainable Development","Planning Policy",1," NFA"
"Apr","F2F","North Seacroft OSC","Planning & Sustainable Development","Planning Services",1," NFA"
"Apr","F2F","North Seacroft OSC","Recreation","Parks",2," NFA"
"Apr","F2F","North Seacroft OSC","Recreation","Reception",1,"LS7 "
"Apr","F2F","North Seacroft OSC","Recreation","Sport and Active Recreation",3," NFA"
"Apr","F2F","North Seacroft OSC","Resources & Strategy","Home Ownership Team",5," NFA"
"Apr","F2F","North Seacroft OSC","Resources & Strategy","Home Ownership Team",1,"LS9 "
"Apr","F2F","North Seacroft OSC","Resources & Strategy","Home Ownership Team",1,"LS15"
"Apr","F2F","North Seacroft OSC","Resources & Strategy","Home Ownership Team",3,"LS14"
"Apr","F2F","North Seacroft OSC","Revenues","CTax",6,"LS15"
"Apr","F2F","North Seacroft OSC","Revenues","CTax",1,"LS25"
"Apr","F2F","North Seacroft OSC","Revenues","CTax",1,"LS19"
"Apr","F2F","North Seacroft OSC","Revenues","CTax",2,"LS17"
"Apr","F2F","North Seacroft OSC","Revenues","CTax",4,"LS8 "
"Apr","F2F","North Seacroft OSC","Revenues","CTax",1,"LS9 "
"Apr","F2F","North Seacroft OSC","Revenues","CTax",58,"LS14"
"Apr","F2F","North Seacroft OSC","Revenues","Sundry Debtors Account",1,"LS9 "
"Apr","F2F","North Seacroft OSC","Revenues","Sundry Debtors Account",1,"LS14"
"Apr","F2F","North Seacroft OSC","Streetscene Services","Bin Movements",11,"LS14"
"Apr","F2F","North Seacroft OSC","Streetscene Services","Civic Amenities",2," NFA"
"Apr","F2F","North Seacroft OSC","Streetscene Services","Civic Amenities",6,"LS14"
"Apr","F2F","North Seacroft OSC","Streetscene Services","Miscellaneous Street Scene",1,"LS14"
"Apr","F2F","North Seacroft OSC","Streetscene Services","Miscellaneous Street Scene",1,"LS17"
"Apr","F2F","North Seacroft OSC","Streetscene Services","Missed Bin Collection",2,"LS14"
"Apr","F2F","North Seacroft OSC","Streetscene Services","Other Collection Issues",1,"LS14"
"Apr","F2F","North Seacroft OSC","Streetscene Services","Reception",1," NFA"
"Apr","F2F","North Seacroft OSC","Streetscene Services","Street Cleansing",1,"NULL"
"Apr","F2F","Osmondthorpe","Adult Social Care","Information",2," NFA"
"Apr","F2F","Osmondthorpe","Adult Social Care","Information",1,"LS9 "
"Apr","F2F","Osmondthorpe","Adult Social Care","Permits",1," NFA"
"Apr","F2F","Osmondthorpe","Adult Social Care","Permits",2,"LS15"
"Apr","F2F","Osmondthorpe","Adult Social Care","Permits",1,"LS26"
"Apr","F2F","Osmondthorpe","Adult Social Care","Permits",4,"LS9 "
"Apr","F2F","Osmondthorpe","Adult Social Care","Permits",1,"LS8 "
"Apr","F2F","Osmondthorpe","Adult Social Care","Permits",2,"LS12"
"Apr","F2F","Osmondthorpe","Adult Social Care","Refer to Other Agency",1,"LS9 "
"Apr","F2F","Osmondthorpe","Adult Social Care","Signposting",1,"LS9 "
"Apr","F2F","Osmondthorpe","Benefits","Advice and Information",1,"LS4 "
"Apr","F2F","Osmondthorpe","Benefits","Advice and Information",37,"LS9 "
"Apr","F2F","Osmondthorpe","Benefits","Advice and Information",1,"LS6 "
"Apr","F2F","Osmondthorpe","Benefits","Advice and Information",1,"LS7 "
"Apr","F2F","Osmondthorpe","Benefits","Advice and Information",1,"LS8 "
"Apr","F2F","Osmondthorpe","Benefits","Advice and Information",1," NFA"
"Apr","F2F","Osmondthorpe","Benefits","Advice and Information",1,"LS10"
"Apr","F2F","Osmondthorpe","Benefits","Advice and Information",1,"LS11"
"Apr","F2F","Osmondthorpe","Benefits","Advice and Information",6,"LS12"
"Apr","F2F","Osmondthorpe","Benefits","Advice and Information",23,"LS15"
"Apr","F2F","Osmondthorpe","Benefits","Advice and Information",1,"LS16"
"Apr","F2F","Osmondthorpe","Benefits","Applications and Changes",75,"LS15"
"Apr","F2F","Osmondthorpe","Benefits","Applications and Changes",4,"LS16"
"Apr","F2F","Osmondthorpe","Benefits","Applications and Changes",1," NFA"
"Apr","F2F","Osmondthorpe","Benefits","Applications and Changes",6,"LS8 "
"Apr","F2F","Osmondthorpe","Benefits","Applications and Changes",10,"LS12"
"Apr","F2F","Osmondthorpe","Benefits","Applications and Changes",1,"WF3 "
"Apr","F2F","Osmondthorpe","Benefits","Applications and Changes",90,"LS9 "
"Apr","F2F","Osmondthorpe","Benefits","Applications and Changes",1,"LS10"
"Apr","F2F","Osmondthorpe","Benefits","Applications and Changes",3,"LS13"
"Apr","F2F","Osmondthorpe","Benefits","Applications and Changes",5,"LS7 "
"Apr","F2F","Osmondthorpe","Benefits","Applications and Changes",2,"LS14"
"Apr","F2F","Osmondthorpe","Benefits","Applications and Changes",2,"LS11"
"Apr","F2F","Osmondthorpe","Benefits","Reception",1,"LS9 "
"Apr","F2F","Osmondthorpe","Children & Young Peoples Services","Reception",3," NFA"
"Apr","F2F","Osmondthorpe","Customer Services","Customer Relations",1,"LS9 "
"Apr","F2F","Osmondthorpe","Customer Services","Reception",1,"LS8 "
"Apr","F2F","Osmondthorpe","Customer Services","Welfare Rights",2,"LS14"
"Apr","F2F","Osmondthorpe","Customer Services","Welfare Rights",5,"LS9 "
"Apr","F2F","Osmondthorpe","Customer Services","Welfare Rights",6,"LS15"
"Apr","F2F","Osmondthorpe","Education Leeds","Education Services",1,"LS12"
"Apr","F2F","Osmondthorpe","Education Leeds","Reception",1,"LS9 "
"Apr","F2F","Osmondthorpe","HEAS","Car Parking",1," NFA"
"Apr","F2F","Osmondthorpe","HEAS","Landlords",1,"LS12"
"Apr","F2F","Osmondthorpe","HEAS","Pest Control",1,"LS9 "
"Apr","F2F","Osmondthorpe","Highways and Transportation","Footpaths",1,"NULL"
"Apr","F2F","Osmondthorpe","Housing - ALMO","Adaptations",1,"LS9 "
"Apr","F2F","Osmondthorpe","Housing - ALMO","Customer Relations",3,"LS9 "
"Apr","F2F","Osmondthorpe","Housing - ALMO","Customer Relations",1,"LS12"
"Apr","F2F","Osmondthorpe","Housing - ALMO","Estate Management",8,"LS9 "
"Apr","F2F","Osmondthorpe","Housing - ALMO","Estate Management",2,"LS15"
"Apr","F2F","Osmondthorpe","Housing - ALMO","Housing Application",80,"LS9 "
"Apr","F2F","Osmondthorpe","Housing - ALMO","Housing Application",1,"LS6 "
"Apr","F2F","Osmondthorpe","Housing - ALMO","Housing Application",1,"LS7 "
"Apr","F2F","Osmondthorpe","Housing - ALMO","Housing Application",10," NFA"
"Apr","F2F","Osmondthorpe","Housing - ALMO","Housing Application",1,"HG4 "
"Apr","F2F","Osmondthorpe","Housing - ALMO","Housing Application",1,"LA4 "
"Apr","F2F","Osmondthorpe","Housing - ALMO","Housing Application",1,"LS10"
"Apr","F2F","Osmondthorpe","Housing - ALMO","Housing Application",3,"LS11"
"Apr","F2F","Osmondthorpe","Housing - ALMO","Housing Application",4,"LS12"
"Apr","F2F","Osmondthorpe","Housing - ALMO","Housing Application",1,"LS13"
"Apr","F2F","Osmondthorpe","Housing - ALMO","Housing Application",4,"LS14"
"Apr","F2F","Osmondthorpe","Housing - ALMO","Housing Application",40,"LS15"
"Apr","F2F","Osmondthorpe","Housing - ALMO","Housing Application",2,"LS16"
"Apr","F2F","Osmondthorpe","Housing - ALMO","Housing Application",1,"LS2 "
"Apr","F2F","Osmondthorpe","Housing - ALMO","Housing Application",15,"LS8 "
"Apr","F2F","Osmondthorpe","Housing - ALMO","LASBT ALMO",1,"LS15"
"Apr","F2F","Osmondthorpe","Housing - ALMO","LASBT ALMO",2,"LS9 "
"Apr","F2F","Osmondthorpe","Housing - ALMO","Letting Homes",1,"LS12"
"Apr","F2F","Osmondthorpe","Housing - ALMO","Letting Homes",1,"LS15"
"Apr","F2F","Osmondthorpe","Housing - ALMO","Letting Homes",5,"LS9 "
"Apr","F2F","Osmondthorpe","Housing - ALMO","Modernisation",8,"LS9 "
"Apr","F2F","Osmondthorpe","Housing - ALMO","Modernisation",3,"LS15"
"Apr","F2F","Osmondthorpe","Housing - ALMO","Modernisation",2,"LS12"
"Apr","F2F","Osmondthorpe","Housing - ALMO","Property Management",2,"LS7 "
"Apr","F2F","Osmondthorpe","Housing - ALMO","Property Management",12,"LS15"
"Apr","F2F","Osmondthorpe","Housing - ALMO","Property Management",1,"LS12"
"Apr","F2F","Osmondthorpe","Housing - ALMO","Property Management",2," NFA"
"Apr","F2F","Osmondthorpe","Housing - ALMO","Property Management",1,"LS14"
"Apr","F2F","Osmondthorpe","Housing - ALMO","Property Management",35,"LS9 "
"Apr","F2F","Osmondthorpe","Housing - ALMO","Reception",1,"LS15"
"Apr","F2F","Osmondthorpe","Housing - ALMO","Reception",3,"LS9 "
"Apr","F2F","Osmondthorpe","Housing - ALMO","Reception",2," NFA"
"Apr","F2F","Osmondthorpe","Housing - ALMO","Regeneration",2,"LS9 "
"Apr","F2F","Osmondthorpe","Housing - ALMO","Regeneration",1,"LS15"
"Apr","F2F","Osmondthorpe","Housing - ALMO","Rent",1,"LS13"
"Apr","F2F","Osmondthorpe","Housing - ALMO","Rent",1,"LS12"
"Apr","F2F","Osmondthorpe","Housing - ALMO","Rent",12,"LS15"
"Apr","F2F","Osmondthorpe","Housing - ALMO","Rent",1,"LS4 "
"Apr","F2F","Osmondthorpe","Housing - ALMO","Rent",41,"LS9 "
"Apr","F2F","Osmondthorpe","Housing - ALMO","Repairs",161,"LS9 "
"Apr","F2F","Osmondthorpe","Housing - ALMO","Repairs",8,"LS12"
"Apr","F2F","Osmondthorpe","Housing - ALMO","Repairs",89,"LS15"
"Apr","F2F","Osmondthorpe","Housing - ALMO","Repairs",2,"LS14"
"Apr","F2F","Osmondthorpe","Housing - ALMO","Repairs",1,"LS13"
"Apr","F2F","Osmondthorpe","Leeds Housing Options","Private Rented Tenancy Issue",1,"LS14"
"Apr","F2F","Osmondthorpe","Leeds Housing Options","Private Rented Tenancy Issue",1,"LS5 "
"Apr","F2F","Osmondthorpe","Leeds Housing Options","Reception",1,"LS15"
"Apr","F2F","Osmondthorpe","Legal Licensing & Registration","Licensing",1," NFA"
"Apr","F2F","Osmondthorpe","Legal Licensing & Registration","Registrars",1," NFA"
"Apr","F2F","Osmondthorpe","Partners and Other Agencies","Central Government",5,"LS15"
"Apr","F2F","Osmondthorpe","Partners and Other Agencies","Central Government",3,"LS9 "
"Apr","F2F","Osmondthorpe","Partners and Other Agencies","Central Government",2," NFA"
"Apr","F2F","Osmondthorpe","Partners and Other Agencies","Energy Efficiency Advice",1,"LS9 "
"Apr","F2F","Osmondthorpe","Partners and Other Agencies","Finance",1,"LS15"
"Apr","F2F","Osmondthorpe","Partners and Other Agencies","Finance",2,"LS9 "
"Apr","F2F","Osmondthorpe","Partners and Other Agencies","Finance",3," NFA"
"Apr","F2F","Osmondthorpe","Partners and Other Agencies","Health",2," NFA"
"Apr","F2F","Osmondthorpe","Partners and Other Agencies","Other",10,"LS9 "
"Apr","F2F","Osmondthorpe","Partners and Other Agencies","Other",1,"LS14"
"Apr","F2F","Osmondthorpe","Partners and Other Agencies","Other",10,"LS15"
"Apr","F2F","Osmondthorpe","Partners and Other Agencies","Reception",1,"LS15"
"Apr","F2F","Osmondthorpe","Partners and Other Agencies","Reception",1," NFA"
"Apr","F2F","Osmondthorpe","Revenues","CTax",1,"LS10"
"Apr","F2F","Osmondthorpe","Revenues","CTax",1,"LS12"
"Apr","F2F","Osmondthorpe","Revenues","CTax",27,"LS9 "
"Apr","F2F","Osmondthorpe","Revenues","CTax",1,"WF11"
"Apr","F2F","Osmondthorpe","Revenues","CTax",1,"WF3 "
"Apr","F2F","Osmondthorpe","Revenues","CTax",1,"WF6 "
"Apr","F2F","Osmondthorpe","Revenues","CTax",25,"LS15"
"Apr","F2F","Osmondthorpe","Revenues","CTax",2,"LS8 "
"Apr","F2F","Osmondthorpe","Streetscene Services","Bin Movements",1,"LS20"
"Apr","F2F","Osmondthorpe","Streetscene Services","Bin Movements",8,"LS9 "
"Apr","F2F","Osmondthorpe","Streetscene Services","Bin Movements",1,"LS25"
"Apr","F2F","Osmondthorpe","Streetscene Services","Bin Movements",1,"LS7 "
"Apr","F2F","Osmondthorpe","Streetscene Services","Bin Movements",1,"LS6 "
"Apr","F2F","Osmondthorpe","Streetscene Services","Civic Amenities",1,"LS16"
